,Utility,Utility_sampled,Best_Utility
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
76,-1.05872481425434,-0.505210535605649,-0.480985992792385
